matchTimestamp,type.primary,type.secondary,player.name,team.name,pass.recipient.name
00:00:01.653,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",S. Jackson,Grasshopper,I. Rutishauser
00:00:02.834,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:00:06.556,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,R. Rinast
00:00:09.046,pass,"['lateral_pass', 'short_or_medium_pass']",R. Rinast,Grasshopper,Marta Cazalla
00:00:12.477,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,R. Rinast
00:00:14.283,pass,['short_or_medium_pass'],R. Rinast,Grasshopper,Marta Cazalla
00:00:22.720,pass,"['forward_pass', 'long_pass', 'progressive_pass']",Marta Cazalla,Grasshopper,E. Ljustina
00:00:24.267,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",E. Ljustina,Grasshopper,E. Pápai
00:00:28.326,pass,"['forward_pass', 'short_or_medium_pass']",J. Stierli,Zürich,M. Höbinger
00:00:32.053,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area', 'through_pass']",M. Höbinger,Zürich,I. Rutishauser
00:00:40.319,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,R. Rinast
00:00:41.452,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",R. Rinast,Grasshopper,
00:00:53.006,pass,"['forward_pass', 'head_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Pinther
00:01:04.116,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",E. Pápai,Grasshopper,N. Riesen
00:01:07.106,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",N. Riesen,Zürich,S. Friedli
00:01:09.432,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,N. Mégroz
00:01:14.608,pass,"['lateral_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,S. Friedli
00:01:18.788,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,L. Vetterlein
00:01:21.217,pass,"['forward_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:01:24.095,pass,"['lateral_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,K. Dubs
00:01:28.713,pass,"['back_pass', 'loss', 'short_or_medium_pass', 'under_pressure']",S. Jackson,Grasshopper,F. Humm
00:01:35.026,pass,['short_or_medium_pass'],F. Humm,Zürich,K. Dubs
00:01:37.990,pass,['short_or_medium_pass'],F. Humm,Zürich,M. Höbinger
00:01:40.027,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'through_pass']",M. Höbinger,Zürich,Marta Cazalla
00:02:27.954,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:02:34.818,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,V. Laino
00:02:35.990,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:02:38.017,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,Marta Cazalla
00:02:43.775,pass,['short_or_medium_pass'],Marta Cazalla,Grasshopper,Zhang Linyan
00:02:45.164,pass,"['forward_pass', 'recovery', 'short_or_medium_pass']",M. Höbinger,Zürich,F. Humm
00:02:47.068,pass,"['forward_pass', 'pass_to_penalty_area', 'short_or_medium_pass', 'smart_pass', 'through_pass']",F. Humm,Zürich,V. Laino
00:03:02.555,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,I. Rutishauser
00:03:04.836,pass,['short_or_medium_pass'],I. Rutishauser,Grasshopper,Marta Cazalla
00:03:12.530,pass,"['forward_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,Zhang Linyan
00:03:14.771,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",Zhang Linyan,Grasshopper,R. Rinast
00:03:18.462,pass,"['lateral_pass', 'short_or_medium_pass']",R. Rinast,Grasshopper,V. Laino
00:03:20.024,pass,"['short_or_medium_pass', 'under_pressure']",V. Laino,Grasshopper,E. Pápai
00:03:21.877,pass,"['back_pass', 'linkup_play', 'short_or_medium_pass']",E. Pápai,Grasshopper,I. Rutishauser
00:03:24.567,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,K. Buzás
00:03:27.518,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",K. Buzás,Grasshopper,L. Vetterlein
00:03:29.679,pass,"['forward_pass', 'loss', 'recovery', 'short_or_medium_pass']",L. Vetterlein,Zürich,M. Rey
00:03:40.031,pass,"['loss', 'short_or_medium_pass']",E. Pfister,Grasshopper,K. Dubs
00:03:56.343,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",N. Riesen,Zürich,Marta Cazalla
00:04:02.956,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,S. Jackson
00:04:05.926,pass,"['forward_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Zhang Linyan
00:04:10.738,pass,"['lateral_pass', 'short_or_medium_pass']",Zhang Linyan,Grasshopper,
00:04:23.143,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",Marta Cazalla,Grasshopper,R. Rinast
00:04:26.372,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",R. Rinast,Grasshopper,L. Vetterlein
00:04:31.939,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,J. Stierli
00:04:33.733,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass', 'under_pressure']",J. Stierli,Zürich,V. Laino
00:04:35.287,pass,"['head_pass', 'lateral_pass', 'progressive_pass', 'recovery', 'short_or_medium_pass']",V. Laino,Grasshopper,
00:04:36.734,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass', 'under_pressure']",S. Jackson,Grasshopper,E. Pápai
00:04:41.143,pass,"['lateral_pass', 'linkup_play', 'short_or_medium_pass']",E. Pápai,Grasshopper,E. Ljustina
00:04:44.603,pass,['short_or_medium_pass'],E. Ljustina,Grasshopper,S. Jackson
00:04:46.427,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,V. Laino
00:04:48.516,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass']",V. Laino,Grasshopper,L. Meroni
00:04:51.687,pass,"['cross', 'lateral_pass', 'loss']",L. Meroni,Grasshopper,N. Riesen
00:04:57.445,pass,['short_or_medium_pass'],Zhang Linyan,Grasshopper,S. Jackson
00:05:00.974,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:05:03.376,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:05:06.032,pass,"['forward_pass', 'long_pass', 'pass_to_final_third']",V. Laino,Grasshopper,L. Meroni
00:05:11.399,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",N. Mégroz,Zürich,L. Vetterlein
00:05:13.884,pass,"['forward_pass', 'long_pass', 'progressive_pass']",L. Vetterlein,Zürich,S. Piubel
00:05:18.243,pass,"['back_pass', 'short_or_medium_pass']",S. Piubel,Zürich,K. Dubs
00:05:19.477,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",K. Dubs,Zürich,K. Buzás
00:05:24.532,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,S. Piubel
00:05:49.541,pass,"['deep_completion', 'forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area', 'progressive_pass']",M. Höbinger,Zürich,F. Humm
00:06:30.108,pass,"['lateral_pass', 'long_pass', 'pass_to_final_third', 'recovery', 'counterpressing_recovery']",V. Laino,Grasshopper,R. Rinast
00:06:35.251,pass,"['cross', 'lateral_pass', 'pass_to_penalty_area']",R. Rinast,Grasshopper,S. Friedli
00:06:40.596,pass,"['hand_pass', 'lateral_pass', 'recovery', 'short_or_medium_pass']",S. Friedli,Zürich,N. Mégroz
00:06:44.689,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,K. Dubs
00:06:47.443,pass,"['back_pass', 'short_or_medium_pass']",K. Dubs,Zürich,L. Vetterlein
00:06:49.857,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",L. Vetterlein,Zürich,
00:07:12.521,pass,['short_or_medium_pass'],I. Rutishauser,Grasshopper,K. Buzás
00:07:14.401,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",K. Buzás,Grasshopper,R. Rinast
00:07:17.032,pass,"['forward_pass', 'long_pass', 'loss']",R. Rinast,Grasshopper,J. Stierli
00:07:20.186,pass,"['forward_pass', 'head_pass', 'progressive_pass', 'recovery', 'short_or_medium_pass']",J. Stierli,Zürich,N. Riesen
00:07:21.721,pass,"['forward_pass', 'long_pass', 'progressive_pass']",N. Riesen,Zürich,V. Pinther
00:07:23.815,pass,"['lateral_pass', 'short_or_medium_pass']",V. Pinther,Zürich,M. Rey
00:07:25.139,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",M. Rey,Zürich,N. Riesen
00:07:31.880,pass,"['loss', 'short_or_medium_pass', 'touch_in_box']",N. Riesen,Zürich,Marta Cazalla
00:09:39.731,pass,"['hand_pass', 'recovery', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:09:44.579,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:09:49.580,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",K. Buzás,Grasshopper,J. Stierli
00:09:52.048,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area']",J. Stierli,Zürich,I. Rutishauser
00:10:05.146,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,I. Rutishauser
00:10:08.895,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:10:14.450,pass,"['forward_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,R. Rinast
00:10:15.948,pass,"['forward_pass', 'key_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass', 'through_pass', 'under_pressure']",R. Rinast,Grasshopper,E. Pfister
00:11:15.861,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,K. Dubs
00:11:45.320,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",M. Höbinger,Zürich,N. Mégroz
00:13:07.932,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,I. Rutishauser
00:13:10.489,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:13:13.951,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,M. Höbinger
00:13:17.497,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area', 'short_or_medium_pass', 'smart_pass', 'through_pass']",M. Höbinger,Zürich,I. Rutishauser
00:13:24.628,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:13:27.824,pass,"['forward_pass', 'long_pass', 'progressive_pass']",Marta Cazalla,Grasshopper,E. Pfister
00:14:18.695,pass,"['hand_pass', 'lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,N. Riesen
00:14:57.156,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",J. Stierli,Zürich,I. Rutishauser
00:15:11.075,pass,"['forward_pass', 'recovery', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,V. Laino
00:15:13.080,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:15:16.502,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,S. Piubel
00:15:20.511,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",M. Höbinger,Zürich,K. Dubs
00:15:22.834,pass,"['back_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:15:26.618,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,M. Rey
00:15:35.554,pass,"['back_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,S. Friedli
00:15:40.706,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,N. Riesen
00:15:47.796,pass,"['loss', 'short_or_medium_pass']",N. Riesen,Zürich,E. Ljustina
00:15:49.323,pass,['short_or_medium_pass'],E. Ljustina,Grasshopper,S. Jackson
00:15:54.163,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'pass_to_penalty_area']",S. Jackson,Grasshopper,S. Friedli
00:16:01.090,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",S. Friedli,Zürich,L. Vetterlein
00:16:06.342,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:16:09.289,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",N. Mégroz,Zürich,I. Rutishauser
00:16:22.353,pass,['short_or_medium_pass'],I. Rutishauser,Grasshopper,Marta Cazalla
00:16:23.817,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,I. Rutishauser
00:16:26.496,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,K. Buzás
00:16:33.886,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,I. Rutishauser
00:16:37.125,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:16:40.455,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,I. Rutishauser
00:16:42.563,pass,"['forward_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,V. Laino
00:16:46.384,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:16:50.885,pass,"['forward_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,R. Rinast
00:16:55.482,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",V. Pinther,Zürich,F. Humm
00:16:58.910,pass,"['lateral_pass', 'long_pass', 'loss']",F. Humm,Zürich,Marta Cazalla
00:17:00.165,pass,"['head_pass', 'lateral_pass', 'recovery', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,L. Meroni
00:17:05.112,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass', 'under_pressure']",L. Meroni,Grasshopper,
00:17:10.905,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",N. Mégroz,Zürich,S. Friedli
00:17:19.506,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,L. Vetterlein
00:17:22.455,pass,"['forward_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,M. Höbinger
00:17:23.533,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",M. Höbinger,Zürich,N. Mégroz
00:17:30.051,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,K. Dubs
00:17:31.518,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",K. Dubs,Zürich,N. Mégroz
00:17:36.284,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'progressive_pass', 'touch_in_box']",N. Mégroz,Zürich,F. Humm
00:17:39.347,pass,"['forward_pass', 'head_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",L. Meroni,Grasshopper,K. Dubs
00:17:43.745,pass,"['back_pass', 'recovery', 'short_or_medium_pass', 'touch_in_box']",K. Dubs,Zürich,M. Höbinger
00:17:45.916,pass,"['forward_pass', 'long_pass', 'pass_to_penalty_area', 'through_pass']",M. Höbinger,Zürich,Marta Cazalla
00:18:04.269,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:18:10.645,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,Marta Cazalla
00:18:14.912,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,M. Höbinger
00:18:18.735,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,S. Piubel
00:18:19.614,pass,['short_or_medium_pass'],S. Piubel,Zürich,M. Höbinger
00:18:20.563,pass,"['deep_completion', 'pass_to_penalty_area', 'short_or_medium_pass']",M. Höbinger,Zürich,F. Humm
00:18:21.586,pass,"['back_pass', 'short_or_medium_pass', 'touch_in_box']",F. Humm,Zürich,M. Höbinger
00:18:32.524,pass,"['hand_pass', 'lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,L. Meroni
00:18:37.910,pass,"['back_pass', 'short_or_medium_pass']",L. Meroni,Grasshopper,Marta Cazalla
00:18:41.070,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:18:44.650,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,R. Rinast
00:18:47.569,pass,"['lateral_pass', 'short_or_medium_pass']",R. Rinast,Grasshopper,K. Buzás
00:18:51.991,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,I. Rutishauser
00:18:54.624,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:18:55.929,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,I. Rutishauser
00:18:58.794,pass,"['forward_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,V. Laino
00:19:00.928,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:19:03.662,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,V. Laino
00:19:07.275,pass,"['forward_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,E. Ljustina
00:19:08.549,pass,"['back_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,V. Laino
00:19:09.705,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:19:13.939,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,R. Rinast
00:19:18.236,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",R. Rinast,Grasshopper,E. Pfister
00:19:22.136,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",J. Stierli,Zürich,S. Friedli
00:19:24.716,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",S. Friedli,Zürich,L. Vetterlein
00:19:27.909,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:19:32.557,pass,['short_or_medium_pass'],N. Mégroz,Zürich,M. Höbinger
00:19:34.043,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",M. Höbinger,Zürich,K. Dubs
00:19:38.298,pass,"['lateral_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",K. Dubs,Zürich,M. Höbinger
00:19:42.405,pass,"['back_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,I. Rutishauser
00:19:48.159,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:19:55.519,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",Marta Cazalla,Grasshopper,L. Vetterlein
00:19:58.320,pass,"['forward_pass', 'head_pass', 'recovery', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:20:00.090,pass,['short_or_medium_pass'],N. Mégroz,Zürich,M. Rey
00:20:01.657,pass,"['back_pass', 'short_or_medium_pass']",M. Rey,Zürich,L. Vetterlein
00:20:03.718,pass,"['back_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,S. Friedli
00:20:08.328,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,N. Riesen
00:20:09.593,pass,"['lateral_pass', 'short_or_medium_pass']",N. Riesen,Zürich,J. Stierli
00:20:14.897,pass,"['lateral_pass', 'short_or_medium_pass']",J. Stierli,Zürich,L. Vetterlein
00:20:18.803,pass,"['forward_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:20:26.040,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,S. Piubel
00:20:31.937,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",S. Piubel,Zürich,V. Pinther
00:20:51.315,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:20:56.395,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,V. Laino
00:20:58.548,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:21:02.433,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,E. Ljustina
00:21:03.383,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",E. Ljustina,Grasshopper,S. Jackson
00:21:08.139,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:21:12.285,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:21:15.118,pass,"['back_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,I. Rutishauser
00:21:17.406,pass,"['forward_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,K. Buzás
00:21:21.426,pass,"['forward_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Pápai
00:21:22.366,pass,"['back_pass', 'linkup_play', 'short_or_medium_pass', 'under_pressure']",E. Pápai,Grasshopper,S. Jackson
00:21:37.077,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,V. Pinther
00:21:38.404,pass,"['cross', 'lateral_pass', 'loss', 'pass_to_penalty_area']",V. Pinther,Zürich,K. Buzás
00:21:47.580,pass,"['pass_to_final_third', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Riesen
00:21:54.899,pass,"['deep_completion', 'second_assist', 'short_or_medium_pass', 'touch_in_box']",N. Riesen,Zürich,F. Humm
00:21:55.678,pass,"['assist', 'deep_completion', 'head_pass', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",F. Humm,Zürich,V. Pinther
00:22:42.612,pass,"['back_pass', 'short_or_medium_pass']",E. Pfister,Grasshopper,V. Laino
00:22:45.856,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,S. Jackson
00:22:47.134,pass,"['back_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:22:49.327,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:22:54.154,pass,"['forward_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Ljustina
00:22:56.244,pass,"['forward_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,R. Rinast
00:23:00.536,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",R. Rinast,Grasshopper,J. Stierli
00:23:01.820,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",J. Stierli,Zürich,V. Laino
00:23:06.422,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",V. Laino,Grasshopper,R. Rinast
00:23:33.526,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",M. Höbinger,Zürich,R. Rinast
00:23:43.960,pass,"['forward_pass', 'head_pass', 'loss', 'short_or_medium_pass']",M. Höbinger,Zürich,F. Humm
00:23:48.485,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",Zhang Linyan,Grasshopper,K. Buzás
00:23:49.515,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",K. Buzás,Grasshopper,Zhang Linyan
00:23:52.940,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",M. Rey,Zürich,N. Riesen
00:23:55.482,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,J. Stierli
00:23:58.749,pass,"['lateral_pass', 'short_or_medium_pass']",J. Stierli,Zürich,L. Vetterlein
00:24:02.841,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:24:05.377,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,M. Höbinger
00:24:09.458,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,K. Dubs
00:24:33.545,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,J. Stierli
00:24:36.638,pass,"['lateral_pass', 'short_or_medium_pass']",J. Stierli,Zürich,N. Riesen
00:24:46.316,pass,"['deep_completion', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",N. Riesen,Zürich,F. Humm
00:25:43.681,pass,"['back_pass', 'short_or_medium_pass']",Zhang Linyan,Grasshopper,S. Jackson
00:25:46.687,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:25:49.723,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'through_pass']",Marta Cazalla,Grasshopper,J. Stierli
00:25:54.211,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",J. Stierli,Zürich,S. Friedli
00:25:55.933,pass,"['lateral_pass', 'long_pass', 'under_pressure']",S. Friedli,Zürich,N. Mégroz
00:26:00.445,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,M. Höbinger
00:26:02.015,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",S. Jackson,Grasshopper,M. Höbinger
00:26:05.242,pass,"['back_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",M. Höbinger,Zürich,L. Vetterlein
00:26:09.428,pass,"['forward_pass', 'long_pass']",L. Vetterlein,Zürich,S. Piubel
00:26:11.509,pass,"['forward_pass', 'head_pass', 'short_or_medium_pass']",S. Piubel,Zürich,
00:26:23.054,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",Zhang Linyan,Grasshopper,Marta Cazalla
00:26:23.689,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'under_pressure']",Marta Cazalla,Grasshopper,M. Rey
00:26:25.391,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",M. Rey,Zürich,E. Pfister
00:26:49.997,pass,"['lateral_pass', 'short_or_medium_pass', 'touch_in_box']",Zhang Linyan,Grasshopper,Marta Cazalla
00:26:51.957,pass,"['forward_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,L. Meroni
00:26:54.124,pass,"['cross', 'cross_blocked']",L. Meroni,Grasshopper,
00:27:00.178,pass,['short_or_medium_pass'],K. Dubs,Zürich,N. Mégroz
00:27:01.794,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",N. Mégroz,Zürich,E. Ljustina
00:27:08.056,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:27:13.959,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Pápai
00:27:16.646,pass,"['forward_pass', 'linkup_play', 'short_or_medium_pass']",E. Pápai,Grasshopper,S. Jackson
00:27:19.928,pass,"['lateral_pass', 'short_or_medium_pass', 'shot_assist']",S. Jackson,Grasshopper,Zhang Linyan
